year,county,total,male,female,over18,under19,under19_male,under19_female,over18_male,over18_female
2011.0,DOUGLAS,292623.0,144785.0,147844.0,201717.0,90906.0,46444.0,44464.0,98341.0,103380.0
2011.0,EAGLE,52124.0,27710.0,24418.0,38994.0,13130.0,6701.0,6429.0,21009.0,17989.0
2011.0,EL PASO,639137.0,318894.0,320247.0,463486.0,175651.0,90923.0,84725.0,227971.0,235522.0
2011.0,ELBERT,23032.0,11502.0,11521.0,17103.0,5929.0,2999.0,2921.0,8503.0,8600.0
2011.0,FREMONT,47075.0,27175.0,19898.0,38420.0,8655.0,4419.0,4234.0,22756.0,15664.0
2011.0,GARFIELD,56271.0,29029.0,27249.0,40558.0,15713.0,8164.0,7549.0,20865.0,19700.0
2011.0,GILPIN,5480.0,2892.0,2583.0,4457.0,1023.0,518.0,494.0,2374.0,2089.0
2011.0,GRAND,14843.0,7912.0,6927.0,11723.0,3120.0,1583.0,1547.0,6329.0,5380.0
2011.0,GUNNISON,15347.0,8302.0,7042.0,12278.0,3069.0,1586.0,1481.0,6716.0,5561.0
2011.0,HINSDALE,841.0,446.0,402.0,670.0,171.0,97.0,74.0,349.0,328.0
2011.0,HUERFANO,6674.0,3301.0,3354.0,5464.0,1210.0,611.0,588.0,2690.0,2766.0
2011.0,JACKSON,1382.0,730.0,665.0,1105.0,277.0,135.0,142.0,595.0,523.0
2011.0,JEFFERSON,540625.0,268336.0,272285.0,415620.0,125005.0,64186.0,60818.0,204150.0,211467.0
2011.0,KIOWA,1380.0,688.0,708.0,1046.0,334.0,169.0,165.0,519.0,543.0
2011.0,KIT CARSON,8165.0,4571.0,3591.0,6272.0,1893.0,956.0,934.0,3615.0,2657.0
2011.0,LA PLATA,51805.0,26358.0,25441.0,40512.0,11293.0,5825.0,5467.0,20533.0,19974.0
2011.0,LAKE,7238.0,3862.0,3390.0,5333.0,1905.0,961.0,950.0,2901.0,2440.0
2011.0,LARIMER,305342.0,151504.0,153835.0,235815.0,69527.0,35522.0,34008.0,115982.0,119827.0
2011.0,LAS ANIMAS,15325.0,7854.0,7464.0,12010.0,3315.0,1659.0,1648.0,6195.0,5816.0
2011.0,LINCOLN,5488.0,3167.0,2315.0,4310.0,1178.0,600.0,566.0,2567.0,1749.0
2011.0,LOGAN,22208.0,12635.0,9576.0,17574.0,4634.0,2425.0,2213.0,10210.0,7363.0
2011.0,MESA,147953.0,73503.0,74463.0,111078.0,36875.0,18805.0,18074.0,54698.0,56389.0
2011.0,MINERAL,703.0,369.0,334.0,591.0,112.0,66.0,46.0,303.0,288.0
2011.0,MOFFAT,13452.0,6870.0,6583.0,9654.0,3798.0,1983.0,1811.0,4887.0,4772.0
2011.0,MONTEZUMA,25522.0,12599.0,12909.0,19253.0,6269.0,3256.0,2997.0,9343.0,9912.0
2011.0,MONTROSE,41249.0,20306.0,20949.0,30669.0,10580.0,5445.0,5137.0,14861.0,15812.0
2011.0,MORGAN,28427.0,14028.0,14407.0,20088.0,8339.0,4221.0,4122.0,9807.0,10285.0
2011.0,OTERO,18829.0,9212.0,9612.0,13949.0,4880.0,2547.0,2327.0,6665.0,7285.0
2011.0,OURAY,4405.0,2215.0,2189.0,3577.0,828.0,418.0,410.0,1797.0,1779.0
2011.0,PARK,15896.0,8319.0,7580.0,12767.0,3129.0,1621.0,1509.0,6698.0,6071.0
2011.0,PHILLIPS,4481.0,2179.0,2268.0,3303.0,1178.0,573.0,594.0,1606.0,1674.0
2011.0,PITKIN,17122.0,9072.0,8058.0,13999.0,3123.0,1605.0,1530.0,7467.0,6528.0
2011.0,PROWERS,12482.0,6168.0,6311.0,8959.0,3523.0,1847.0,1679.0,4321.0,4632.0
2011.0,PUEBLO,159837.0,78629.0,81201.0,119064.0,40773.0,21050.0,19724.0,57579.0,61477.0
2011.0,RIO BLANCO,6738.0,3457.0,3277.0,4988.0,1750.0,912.0,839.0,2545.0,2438.0
2011.0,RIO GRANDE,11954.0,5929.0,6024.0,8807.0,3147.0,1606.0,1536.0,4323.0,4488.0
2011.0,ROUTT,23481.0,12451.0,11041.0,18335.0,5146.0,2644.0,2503.0,9807.0,8538.0
2011.0,SAGUACHE,6159.0,3142.0,3012.0,4682.0,1477.0,724.0,748.0,2418.0,2264.0
2011.0,SAN JUAN,710.0,394.0,319.0,570.0,140.0,90.0,50.0,304.0,269.0
2011.0,SAN MIGUEL,7486.0,4047.0,3448.0,5908.0,1578.0,809.0,769.0,3238.0,2679.0
2011.0,SEDGWICK,2370.0,1154.0,1196.0,1877.0,493.0,248.0,241.0,906.0,955.0
2011.0,SUMMIT,28081.0,15356.0,12742.0,23085.0,4996.0,2570.0,2429.0,12786.0,10313.0
2011.0,TELLER,23264.0,11825.0,11451.0,18303.0,4961.0,2620.0,2347.0,9205.0,9104.0
2011.0,WASHINGTON,4610.0,2353.0,2256.0,3504.0,1106.0,564.0,539.0,1789.0,1717.0
2011.0,WELD,258709.0,129416.0,129282.0,182586.0,76123.0,38844.0,37279.0,90572.0,92003.0
2011.0,YUMA,10110.0,5014.0,5095.0,7320.0,2790.0,1361.0,1430.0,3653.0,3665.0
2012.0,ADAMS,460468.0,231571.0,228902.0,324757.0,135711.0,69462.0,66249.0,162109.0,162653.0
2012.0,ALAMOSA,15606.0,7823.0,7792.0,11367.0,4239.0,2201.0,2044.0,5622.0,5748.0
2012.0,ARAPAHOE,596226.0,292548.0,303673.0,439465.0,156761.0,80341.0,76419.0,212207.0,227254.0
2012.0,ARCHULETA,11989.0,6033.0,5960.0,9539.0,2450.0,1297.0,1150.0,4736.0,4810.0
2012.0,BACA,3702.0,1836.0,1869.0,2872.0,830.0,422.0,409.0,1414.0,1460.0
2012.0,BENT,5865.0,3810.0,2051.0,4845.0,1020.0,523.0,497.0,3287.0,1554.0
2012.0,BOULDER,305880.0,153605.0,152270.0,236564.0,69316.0,35276.0,34040.0,118329.0,118230.0
2012.0,BROOMFIELD,59275.0,29440.0,29831.0,43572.0,15703.0,7958.0,7740.0,21482.0,22091.0
2012.0,CHAFFEE,17968.0,9522.0,8445.0,14870.0,3098.0,1571.0,1525.0,7951.0,6920.0
2012.0,CHEYENNE,1825.0,911.0,921.0,1362.0,463.0,234.0,231.0,677.0,690.0
2012.0,CLEAR CREEK,9016.0,4679.0,4332.0,7424.0,1592.0,806.0,790.0,3873.0,3542.0
2012.0,CONEJOS,8137.0,4028.0,4101.0,5782.0,2355.0,1143.0,1210.0,2885.0,2891.0
2012.0,COSTILLA,3513.0,1819.0,1713.0,2762.0,751.0,405.0,352.0,1414.0,1361.0
2012.0,CROWLEY,5838.0,4122.0,1719.0,5031.0,807.0,425.0,381.0,3697.0,1338.0
2012.0,CUSTER,4371.0,2239.0,2129.0,3628.0,743.0,360.0,385.0,1879.0,1744.0
2012.0,DELTA,30554.0,15361.0,15193.0,23709.0,6845.0,3494.0,3350.0,11867.0,11843.0
2012.0,DENVER,632922.0,316673.0,316251.0,493466.0,139456.0,70927.0,68526.0,245746.0,247725.0
2012.0,DOLORES,2077.0,1056.0,1012.0,1592.0,485.0,242.0,237.0,814.0,775.0
2012.0,DOUGLAS,298735.0,147773.0,150961.0,208080.0,90655.0,46337.0,44319.0,101436.0,106642.0
2012.0,EAGLE,52158.0,27677.0,24482.0,39249.0,12909.0,6578.0,6333.0,21099.0,18149.0
2012.0,EL PASO,648443.0,323750.0,324697.0,471792.0,176651.0,91359.0,85295.0,232391.0,239402.0
2012.0,ELBERT,23033.0,11497.0,11544.0,17350.0,5683.0,2876.0,2809.0,8621.0,8735.0
2012.0,FREMONT,47130.0,27184.0,19950.0,38598.0,8532.0,4337.0,4194.0,22847.0,15756.0
2012.0,GARFIELD,56418.0,29068.0,27342.0,40895.0,15523.0,8044.0,7477.0,21024.0,19865.0
2012.0,GILPIN,5500.0,2902.0,2603.0,4472.0,1028.0,527.0,502.0,2375.0,2101.0
2012.0,GRAND,14925.0,7947.0,6980.0,11815.0,3110.0,1566.0,1540.0,6381.0,5440.0
2012.0,GUNNISON,15269.0,8251.0,7013.0,12139.0,3130.0,1625.0,1502.0,6626.0,5511.0
2012.0,HINSDALE,835.0,440.0,399.0,661.0,174.0,97.0,77.0,343.0,322.0
2012.0,HUERFANO,6689.0,3316.0,3380.0,5505.0,1184.0,603.0,583.0,2713.0,2797.0
2012.0,JACKSON,1378.0,720.0,666.0,1105.0,273.0,134.0,139.0,586.0,527.0
2012.0,JEFFERSON,546628.0,271259.0,275367.0,422281.0,124347.0,63837.0,60508.0,207422.0,214859.0
2012.0,KIOWA,1381.0,683.0,703.0,1059.0,322.0,161.0,160.0,522.0,543.0
2012.0,KIT CARSON,8084.0,4522.0,3568.0,6237.0,1847.0,932.0,912.0,3590.0,2656.0
2012.0,LA PLATA,52316.0,26607.0,25705.0,40974.0,11342.0,5833.0,5507.0,20774.0,20198.0
2012.0,LAKE,7100.0,3779.0,3333.0,5260.0,1840.0,929.0,912.0,2850.0,2421.0
2012.0,LARIMER,310960.0,154282.0,156672.0,240523.0,70437.0,35999.0,34436.0,118283.0,122236.0
2012.0,LAS ANIMAS,15248.0,7814.0,7432.0,12002.0,3246.0,1636.0,1611.0,6178.0,5821.0
2012.0,LINCOLN,5501.0,3178.0,2333.0,4363.0,1138.0,591.0,551.0,2587.0,1782.0
2012.0,LOGAN,22130.0,12570.0,9560.0,17574.0,4556.0,2373.0,2184.0,10197.0,7376.0
2012.0,MESA,147941.0,73490.0,74439.0,111440.0,36501.0,18629.0,17869.0,54861.0,56570.0
2012.0,MINERAL,720.0,375.0,341.0,609.0,111.0,64.0,47.0,311.0,294.0
2012.0,MOFFAT,13214.0,6750.0,6466.0,9534.0,3680.0,1926.0,1758.0,4824.0,4708.0
2012.0,MONTEZUMA,25496.0,12595.0,12906.0,19317.0,6179.0,3216.0,2968.0,9379.0,9938.0
2012.0,MONTROSE,41300.0,20327.0,20970.0,30857.0,10443.0,5365.0,5078.0,14962.0,15892.0
2012.0,MORGAN,28249.0,13938.0,14310.0,20045.0,8204.0,4156.0,4048.0,9782.0,10262.0
2012.0,OTERO,18816.0,9218.0,9601.0,13973.0,4843.0,2531.0,2313.0,6687.0,7288.0
2012.0,OURAY,4471.0,2258.0,2233.0,3644.0,827.0,423.0,420.0,1835.0,1813.0
2012.0,PARK,15737.0,8223.0,7521.0,12733.0,3004.0,1561.0,1443.0,6662.0,6078.0
2012.0,PHILLIPS,4479.0,2203.0,2290.0,3329.0,1150.0,576.0,584.0,1627.0,1706.0
2012.0,PITKIN,17200.0,9100.0,8099.0,14116.0,3084.0,1579.0,1510.0,7521.0,6589.0
2012.0,PROWERS,12394.0,6131.0,6271.0,8903.0,3491.0,1812.0,1679.0,4319.0,4592.0
2012.0,PUEBLO,160334.0,78874.0,81449.0,119926.0,40408.0,20814.0,19594.0,58060.0,61855.0
2012.0,RIO BLANCO,6793.0,3483.0,3310.0,5027.0,1766.0,922.0,846.0,2561.0,2464.0
2012.0,RIO GRANDE,11914.0,5905.0,6009.0,8840.0,3074.0,1580.0,1494.0,4325.0,4515.0
2012.0,ROUTT,23530.0,12427.0,11098.0,18392.0,5138.0,2627.0,2511.0,9800.0,8587.0
2012.0,SAGUACHE,6158.0,3137.0,3022.0,4695.0,1463.0,726.0,736.0,2411.0,2286.0
2012.0,SAN JUAN,702.0,392.0,317.0,566.0,136.0,89.0,47.0,303.0,270.0
2012.0,SAN MIGUEL,7573.0,4079.0,3511.0,5953.0,1620.0,823.0,800.0,3256.0,2711.0
2012.0,SEDGWICK,2374.0,1169.0,1212.0,1878.0,496.0,256.0,248.0,913.0,964.0
2012.0,SUMMIT,28386.0,15448.0,12936.0,23484.0,4902.0,2519.0,2382.0,12929.0,10554.0
2012.0,TELLER,23270.0,11801.0,11468.0,18422.0,4848.0,2548.0,2297.0,9253.0,9171.0
2012.0,WASHINGTON,4562.0,2325.0,2235.0,3511.0,1051.0,538.0,511.0,1787.0,1724.0
2012.0,WELD,263852.0,131980.0,131865.0,187088.0,76764.0,39127.0,37634.0,92853.0,94231.0
2012.0,YUMA,10077.0,4999.0,5075.0,7320.0,2757.0,1346.0,1409.0,3653.0,3666.0
2013.0,ADAMS,469878.0,236235.0,233638.0,332568.0,137310.0,70288.0,67022.0,165947.0,166616.0
2013.0,ALAMOSA,15714.0,7869.0,7836.0,11394.0,4320.0,2226.0,2089.0,5643.0,5747.0
2013.0,ARAPAHOE,607859.0,298394.0,309463.0,450159.0,157700.0,80840.0,76862.0,217554.0,232601.0
2013.0,ARCHULETA,11993.0,6027.0,5972.0,9582.0,2411.0,1280.0,1130.0,4747.0,4842.0
2013.0,BACA,3635.0,1799.0,1836.0,2821.0,814.0,410.0,405.0,1389.0,1431.0
2013.0,BENT,5799.0,3758.0,2040.0,4800.0,999.0,508.0,489.0,3250.0,1551.0
2013.0,BOULDER,310897.0,156132.0,154767.0,241248.0,69649.0,35446.0,34199.0,120686.0,120568.0
2013.0,BROOMFIELD,60664.0,30149.0,30524.0,44858.0,15806.0,8007.0,7804.0,22142.0,22720.0
2013.0,CHAFFEE,18035.0,9544.0,8490.0,14974.0,3061.0,1548.0,1513.0,7996.0,6977.0
2013.0,CHEYENNE,1816.0,896.0,912.0,1353.0,463.0,231.0,232.0,665.0,680.0
2013.0,CLEAR CREEK,8965.0,4652.0,4317.0,7383.0,1582.0,792.0,791.0,3860.0,3526.0
2013.0,CONEJOS,8071.0,3999.0,4066.0,5758.0,2313.0,1130.0,1182.0,2869.0,2884.0
2013.0,COSTILLA,3517.0,1811.0,1712.0,2782.0,735.0,388.0,345.0,1423.0,1367.0
2013.0,CROWLEY,5847.0,4106.0,1732.0,5054.0,793.0,416.0,379.0,3690.0,1353.0
2013.0,CUSTER,4407.0,2252.0,2152.0,3674.0,733.0,347.0,380.0,1905.0,1772.0
2013.0,DELTA,30425.0,15286.0,15142.0,23729.0,6696.0,3412.0,3283.0,11874.0,11859.0
2013.0,DENVER,645303.0,322938.0,322364.0,504768.0,140535.0,71532.0,69003.0,251406.0,253361.0
2013.0,DOLORES,2082.0,1058.0,1008.0,1596.0,486.0,239.0,233.0,819.0,775.0
2013.0,DOUGLAS,306329.0,151498.0,154833.0,215657.0,90672.0,46310.0,44364.0,105188.0,110469.0
2013.0,EAGLE,52262.0,27681.0,24579.0,39563.0,12699.0,6463.0,6235.0,21218.0,18344.0
2013.0,EL PASO,658299.0,328910.0,329396.0,480452.0,177847.0,91938.0,85910.0,236972.0,243486.0
2013.0,ELBERT,23184.0,11552.0,11634.0,17682.0,5502.0,2779.0,2727.0,8773.0,8907.0
2013.0,FREMONT,47181.0,27193.0,19993.0,38787.0,8394.0,4244.0,4149.0,22949.0,15844.0
2013.0,GARFIELD,56801.0,29241.0,27554.0,41361.0,15440.0,7991.0,7446.0,21250.0,20108.0
2013.0,GILPIN,5511.0,2899.0,2609.0,4471.0,1040.0,524.0,503.0,2375.0,2106.0
2013.0,GRAND,14948.0,7949.0,6999.0,11862.0,3086.0,1559.0,1531.0,6390.0,5468.0
2013.0,GUNNISON,15421.0,8325.0,7094.0,12233.0,3188.0,1657.0,1525.0,6668.0,5569.0
2013.0,HINSDALE,825.0,438.0,397.0,644.0,181.0,100.0,82.0,338.0,315.0
2013.0,HUERFANO,6701.0,3311.0,3381.0,5544.0,1157.0,588.0,568.0,2723.0,2813.0
2013.0,JACKSON,1389.0,710.0,657.0,1106.0,283.0,131.0,139.0,579.0,518.0
2013.0,JEFFERSON,552241.0,273983.0,278250.0,428506.0,123735.0,63493.0,60242.0,210490.0,218008.0
2013.0,KIOWA,1400.0,680.0,705.0,1082.0,318.0,154.0,155.0,526.0,550.0
2013.0,KIT CARSON,8011.0,4480.0,3528.0,6188.0,1823.0,917.0,903.0,3563.0,2625.0
2013.0,LA PLATA,53140.0,27018.0,26132.0,41690.0,11450.0,5884.0,5570.0,21134.0,20562.0
2013.0,LAKE,7077.0,3751.0,3323.0,5255.0,1822.0,922.0,898.0,2829.0,2425.0
2013.0,LARIMER,316339.0,156964.0,159370.0,244983.0,71356.0,36454.0,34900.0,120510.0,124470.0
2013.0,LAS ANIMAS,15168.0,7768.0,7405.0,12005.0,3163.0,1593.0,1570.0,6175.0,5835.0
2013.0,LINCOLN,5517.0,3181.0,2339.0,4386.0,1131.0,583.0,548.0,2598.0,1791.0
2013.0,LOGAN,22051.0,12509.0,9545.0,17518.0,4533.0,2348.0,2186.0,10161.0,7359.0
2013.0,MESA,147928.0,73510.0,74422.0,111645.0,36283.0,18513.0,17770.0,54997.0,56652.0
2013.0,MINERAL,736.0,377.0,345.0,620.0,116.0,62.0,51.0,315.0,294.0
2013.0,MOFFAT,13192.0,6731.0,6455.0,9518.0,3674.0,1925.0,1749.0,4806.0,4706.0
2013.0,MONTEZUMA,25482.0,12588.0,12902.0,19320.0,6162.0,3207.0,2960.0,9381.0,9942.0
2013.0,MONTROSE,41331.0,20333.0,20993.0,31032.0,10299.0,5293.0,5005.0,15040.0,15988.0
2013.0,MORGAN,28250.0,13945.0,14296.0,20105.0,8145.0,4136.0,4008.0,9809.0,10288.0
2013.0,OTERO,18798.0,9205.0,9590.0,14024.0,4774.0,2493.0,2281.0,6712.0,7309.0
2013.0,OURAY,4519.0,2267.0,2248.0,3695.0,824.0,416.0,409.0,1851.0,1839.0
2013.0,PARK,15727.0,8206.0,7527.0,12790.0,2937.0,1532.0,1402.0,6674.0,6125.0
2013.0,PHILLIPS,4485.0,2205.0,2282.0,3352.0,1133.0,565.0,568.0,1640.0,1714.0
2013.0,PITKIN,17318.0,9153.0,8172.0,14276.0,3042.0,1549.0,1495.0,7604.0,6677.0
2013.0,PROWERS,12287.0,6074.0,6209.0,8850.0,3437.0,1780.0,1654.0,4294.0,4555.0
2013.0,PUEBLO,160563.0,78997.0,81565.0,120559.0,40004.0,20594.0,19411.0,58403.0,62154.0
2013.0,RIO BLANCO,6762.0,3465.0,3297.0,5000.0,1762.0,916.0,844.0,2549.0,2453.0
2013.0,RIO GRANDE,11866.0,5875.0,5987.0,8826.0,3040.0,1564.0,1474.0,4311.0,4513.0
2013.0,ROUTT,23576.0,12415.0,11156.0,18459.0,5117.0,2609.0,2504.0,9806.0,8652.0
2013.0,SAGUACHE,6163.0,3134.0,3033.0,4710.0,1453.0,722.0,728.0,2412.0,2305.0
2013.0,SAN JUAN,706.0,389.0,317.0,570.0,136.0,88.0,47.0,301.0,270.0
2013.0,SAN MIGUEL,7612.0,4075.0,3531.0,5960.0,1652.0,841.0,808.0,3234.0,2723.0
2013.0,SEDGWICK,2383.0,1172.0,1216.0,1883.0,500.0,256.0,246.0,916.0,970.0
2013.0,SUMMIT,28861.0,15653.0,13208.0,24054.0,4807.0,2468.0,2335.0,13185.0,10873.0
2013.0,TELLER,23107.0,11708.0,11406.0,18419.0,4688.0,2448.0,2238.0,9260.0,9168.0
2013.0,WASHINGTON,4617.0,2355.0,2255.0,3569.0,1048.0,536.0,511.0,1819.0,1744.0
2013.0,WELD,269766.0,134942.0,134827.0,192101.0,77665.0,39525.0,38142.0,95417.0,96685.0
2013.0,YUMA,10138.0,5029.0,5108.0,7369.0,2769.0,1354.0,1416.0,3675.0,3692.0
2014.0,ADAMS,479904.0,241181.0,238716.0,341149.0,138755.0,71006.0,67749.0,170175.0,170967.0
2014.0,ALAMOSA,15792.0,7904.0,7878.0,11432.0,4360.0,2235.0,2125.0,5669.0,5753.0
2014.0,ARAPAHOE,618311.0,303629.0,314680.0,459804.0,158507.0,81229.0,77275.0,222400.0,237405.0
2014.0,ARCHULETA,11932.0,5988.0,5945.0,9571.0,2361.0,1246.0,1114.0,4742.0,4831.0
2014.0,BACA,3566.0,1768.0,1798.0,2778.0,788.0,395.0,397.0,1373.0,1401.0
2014.0,BENT,5845.0,3776.0,2070.0,4857.0,988.0,499.0,489.0,3277.0,1581.0
2014.0,BOULDER,314218.0,157795.0,156411.0,244550.0,69668.0,35470.0,34194.0,122325.0,122217.0
2014.0,BROOMFIELD,62504.0,31076.0,31427.0,46480.0,16024.0,8118.0,7905.0,22958.0,23522.0
2014.0,CHAFFEE,18065.0,9559.0,8513.0,15006.0,3059.0,1546.0,1515.0,8013.0,6998.0
2014.0,CHEYENNE,1813.0,899.0,914.0,1357.0,456.0,224.0,232.0,675.0,682.0
2014.0,CLEAR CREEK,9035.0,4673.0,4356.0,7427.0,1608.0,810.0,795.0,3863.0,3561.0
2014.0,CONEJOS,7993.0,3962.0,4031.0,5709.0,2284.0,1116.0,1165.0,2846.0,2866.0
2014.0,COSTILLA,3516.0,1804.0,1713.0,2799.0,717.0,376.0,339.0,1428.0,1374.0
2014.0,CROWLEY,5841.0,4102.0,1742.0,5049.0,792.0,411.0,378.0,3691.0,1364.0
2014.0,CUSTER,4440.0,2266.0,2176.0,3725.0,715.0,343.0,373.0,1923.0,1803.0
2014.0,DELTA,30065.0,15090.0,14980.0,23589.0,6476.0,3297.0,3181.0,11793.0,11799.0
2014.0,DENVER,658632.0,329707.0,328921.0,516518.0,142114.0,72379.0,69737.0,257328.0,259184.0
2014.0,DOLORES,2081.0,1070.0,1023.0,1606.0,475.0,241.0,239.0,829.0,784.0
2014.0,DOUGLAS,314613.0,155561.0,159053.0,223947.0,90666.0,46285.0,44386.0,109276.0,114667.0
2014.0,EAGLE,52399.0,27704.0,24689.0,39842.0,12557.0,6384.0,6170.0,21320.0,18519.0
2014.0,EL PASO,665764.0,332866.0,332890.0,487439.0,178325.0,92159.0,86163.0,240707.0,246727.0
2014.0,ELBERT,23569.0,11726.0,11841.0,18157.0,5412.0,2734.0,2679.0,8992.0,9162.0
2014.0,FREMONT,47116.0,27141.0,19977.0,38812.0,8304.0,4185.0,4119.0,22956.0,15858.0
2014.0,GARFIELD,57135.0,29388.0,27736.0,41819.0,15316.0,7911.0,7406.0,21477.0,20330.0
2014.0,GILPIN,5537.0,2906.0,2628.0,4496.0,1041.0,523.0,520.0,2383.0,2108.0
2014.0,GRAND,14932.0,7930.0,7010.0,11877.0,3055.0,1538.0,1522.0,6392.0,5488.0
2014.0,GUNNISON,15553.0,8384.0,7166.0,12340.0,3213.0,1672.0,1543.0,6712.0,5623.0
2014.0,HINSDALE,822.0,432.0,401.0,646.0,176.0,99.0,82.0,333.0,319.0
2014.0,HUERFANO,6703.0,3312.0,3387.0,5565.0,1138.0,578.0,562.0,2734.0,2825.0
2014.0,JACKSON,1375.0,715.0,661.0,1092.0,283.0,137.0,140.0,578.0,521.0
2014.0,JEFFERSON,559017.0,277292.0,281722.0,435323.0,123694.0,63385.0,60306.0,213907.0,221416.0
2014.0,KIOWA,1397.0,674.0,699.0,1084.0,313.0,150.0,153.0,524.0,546.0
2014.0,KIT CARSON,7665.0,4283.0,3382.0,5937.0,1728.0,871.0,858.0,3412.0,2524.0
2014.0,LA PLATA,53560.0,27205.0,26351.0,42062.0,11498.0,5912.0,5587.0,21293.0,20764.0
2014.0,LAKE,7089.0,3754.0,3333.0,5269.0,1820.0,917.0,905.0,2837.0,2428.0
2014.0,LARIMER,324125.0,160840.0,163276.0,251193.0,72932.0,37250.0,35681.0,123590.0,127595.0
2014.0,LAS ANIMAS,15085.0,7716.0,7369.0,11993.0,3092.0,1555.0,1535.0,6161.0,5834.0
2014.0,LINCOLN,5542.0,3197.0,2348.0,4415.0,1127.0,573.0,553.0,2624.0,1795.0
2014.0,LOGAN,21964.0,12446.0,9519.0,17449.0,4515.0,2325.0,2188.0,10121.0,7331.0
2014.0,MESA,147874.0,73490.0,74392.0,111875.0,35999.0,18349.0,17651.0,55141.0,56741.0
2014.0,MINERAL,741.0,389.0,360.0,625.0,116.0,60.0,54.0,329.0,306.0
2014.0,MOFFAT,13012.0,6644.0,6376.0,9384.0,3628.0,1897.0,1732.0,4747.0,4644.0
2014.0,MONTEZUMA,25469.0,12577.0,12887.0,19313.0,6156.0,3205.0,2953.0,9372.0,9934.0
2014.0,MONTROSE,41385.0,20357.0,21029.0,31188.0,10197.0,5240.0,4956.0,15117.0,16073.0
2014.0,MORGAN,28165.0,13903.0,14266.0,20084.0,8081.0,4112.0,3969.0,9791.0,10297.0
2014.0,OTERO,18781.0,9201.0,9583.0,14033.0,4748.0,2475.0,2275.0,6726.0,7308.0
2014.0,OURAY,4531.0,2272.0,2253.0,3710.0,821.0,410.0,404.0,1862.0,1849.0
2014.0,PARK,15778.0,8209.0,7563.0,12890.0,2888.0,1499.0,1390.0,6710.0,6173.0
2014.0,PHILLIPS,4492.0,2207.0,2288.0,3347.0,1145.0,572.0,573.0,1635.0,1715.0
2014.0,PITKIN,17517.0,9247.0,8281.0,14503.0,3014.0,1528.0,1491.0,7719.0,6790.0
2014.0,PROWERS,12022.0,5938.0,6086.0,8700.0,3322.0,1722.0,1600.0,4216.0,4486.0
2014.0,PUEBLO,160871.0,79145.0,81725.0,121174.0,39697.0,20413.0,19283.0,58732.0,62442.0
2014.0,RIO BLANCO,6652.0,3404.0,3237.0,4933.0,1719.0,896.0,817.0,2508.0,2420.0
2014.0,RIO GRANDE,11823.0,5852.0,5969.0,8806.0,3017.0,1550.0,1466.0,4302.0,4503.0
2014.0,ROUTT,23661.0,12432.0,11222.0,18537.0,5124.0,2608.0,2516.0,9824.0,8706.0
2014.0,SAGUACHE,6174.0,3134.0,3037.0,4739.0,1435.0,711.0,719.0,2423.0,2318.0
2014.0,SAN JUAN,702.0,388.0,315.0,570.0,132.0,84.0,47.0,304.0,268.0
2014.0,SAN MIGUEL,7730.0,4125.0,3601.0,6046.0,1684.0,860.0,820.0,3265.0,2781.0
2014.0,SEDGWICK,2384.0,1174.0,1210.0,1884.0,500.0,253.0,246.0,921.0,964.0
2014.0,SUMMIT,29499.0,15939.0,13558.0,24736.0,4763.0,2439.0,2323.0,13500.0,11235.0
2014.0,TELLER,23117.0,11697.0,11424.0,18523.0,4594.0,2394.0,2198.0,9303.0,9226.0
2014.0,WASHINGTON,4610.0,2358.0,2259.0,3576.0,1034.0,531.0,501.0,1827.0,1758.0
2014.0,WELD,275990.0,138051.0,137935.0,197142.0,78848.0,40057.0,38790.0,97994.0,99145.0
2014.0,YUMA,10181.0,5055.0,5135.0,7401.0,2780.0,1363.0,1420.0,3692.0,3715.0
2015.0,ADAMS,490355.0,246361.0,243987.0,349808.0,140547.0,71903.0,68640.0,174458.0,175347.0
2015.0,ALAMOSA,15887.0,7951.0,7935.0,11468.0,4419.0,2253.0,2161.0,5698.0,5774.0
2015.0,ARAPAHOE,629968.0,309456.0,320517.0,469678.0,160290.0,82177.0,78113.0,227279.0,242404.0
2015.0,ARCHULETA,12006.0,6024.0,5989.0,9651.0,2355.0,1238.0,1115.0,4786.0,4874.0
2015.0,BACA,3533.0,1751.0,1779.0,2759.0,774.0,380.0,392.0,1371.0,1387.0
2015.0,BENT,5965.0,3847.0,2113.0,4959.0,1006.0,510.0,498.0,3337.0,1615.0
2015.0,BOULDER,320350.0,160906.0,159456.0,250098.0,70252.0,35748.0,34505.0,125158.0,124951.0
2015.0,BROOMFIELD,65828.0,32751.0,33086.0,49299.0,16529.0,8404.0,8126.0,24347.0,24960.0
2015.0,CHAFFEE,18103.0,9574.0,8540.0,15027.0,3076.0,1555.0,1522.0,8019.0,7018.0
2015.0,CHEYENNE,1806.0,899.0,904.0,1341.0,465.0,229.0,235.0,670.0,669.0
2015.0,CLEAR CREEK,9160.0,4729.0,4429.0,7512.0,1648.0,837.0,809.0,3892.0,3620.0
2015.0,CONEJOS,7928.0,3933.0,3996.0,5687.0,2241.0,1095.0,1147.0,2838.0,2849.0
2015.0,COSTILLA,3515.0,1805.0,1714.0,2807.0,708.0,369.0,339.0,1436.0,1375.0
2015.0,CROWLEY,5840.0,4080.0,1759.0,5047.0,793.0,413.0,385.0,3667.0,1374.0
